"","user_login","first_record","last_record","observations","activity_time","observations_by_time","user_category"
"219","cecilia94307","2023-12-10 22:43:33 UTC","2023-12-10 22:43:33 UTC",1,1,1,"beginner"
"220","cecilia_alvarez","2021-09-27 13:38:41 UTC","2021-09-27 13:38:41 UTC",1,1,1,"beginner"
"221","ceciliapomboposente","2019-10-09 10:07:01 UTC","2023-11-28 21:08:39 UTC",127,1512.45946759259,0.0839691923791836,"beginner"
"222","ceciliasarni","2023-10-08 15:17:16 UTC","2023-10-08 15:18:16 UTC",3,1.00069444444444,2.99791811242193,"beginner"
"223","celi_aznarez","2022-12-04 22:22:16 UTC","2023-01-10 02:35:57 UTC",58,37.1761689814815,1.56013923943835,"beginner"
"224","celina70157","2023-11-26 14:16:38 UTC","2023-11-26 14:16:38 UTC",1,1,1,"beginner"
"225","centurion198_019","2022-02-08 19:57:42 UTC","2023-12-01 16:18:12 UTC",101,661.847569444444,0.152603113863181,"beginner"
"226","cesarsuaza5","2020-04-26 16:52:58 UTC","2020-04-26 16:52:58 UTC",1,1,1,"beginner"
"227","charleywoodfine","2022-09-08 18:23:20 UTC","2024-02-19 22:13:36 UTC",33,530.159907407407,0.062245370762525,"beginner"
"228","chechunor","2022-01-08 12:32:57 UTC","2023-02-27 16:21:48 UTC",4,416.158923611111,0.00961171267286795,"beginner"
"229","chechy","2020-04-23 15:00:52 UTC","2022-10-08 15:45:41 UTC",27,899.031122685185,0.0300323307154903,"beginner"
"230","chiara175","2019-04-27 00:46:58 UTC","2020-04-12 14:12:22 UTC",5,352.559305555556,0.0141820111431213,"beginner"
"231","chparadis","2023-11-15 20:23:42 UTC","2023-11-15 20:23:42 UTC",1,1,1,"beginner"
"232","christiane79","2021-02-20 22:54:18 UTC","2021-03-03 18:36:29 UTC",8,11.8209606481481,0.676763948220508,"beginner"
"233","cindyn2","2020-07-11 19:42:46 UTC","2020-07-11 19:54:01 UTC",2,1.0078125,1.98449612403101,"beginner"
"234","ciropoy","2020-12-24 22:55:13 UTC","2021-04-23 14:34:43 UTC",18,120.652430555556,0.149188871845493,"beginner"
"235","citrusp_22","2023-11-07 23:22:01 UTC","2024-02-12 15:39:08 UTC",16,97.6785532407407,0.163802589915168,"beginner"
"236","cjusto","2022-03-08 00:04:11 UTC","2022-03-08 00:04:11 UTC",1,1,1,"beginner"
"237","clara586","2024-02-19 16:55:05 UTC","2024-02-19 16:55:05 UTC",1,1,1,"beginner"
"238","clara_barzi","2023-11-14 18:09:27 UTC","2024-01-06 19:20:24 UTC",2,54.0492708333333,0.037003274404334,"beginner"
"239","claracah","2019-01-04 13:29:51 UTC","2019-01-04 13:29:51 UTC",1,1,1,"beginner"
"240","clarapazos","2022-02-11 12:41:00 UTC","2022-02-11 12:41:00 UTC",1,1,1,"beginner"
"241","claudiagilgimenez02","2022-01-14 03:50:09 UTC","2024-01-17 14:34:50 UTC",269,734.447696759259,0.366261615615324,"intermediate"
"242","claudiasimonster","2019-12-28 15:11:59 UTC","2023-04-28 19:31:32 UTC",54,1218.18024305556,0.0443284155262214,"beginner"
"243","claudinho76","2023-08-10 19:45:47 UTC","2023-08-10 19:45:47 UTC",1,1,1,"beginner"
"244","claudio23","2017-09-07 20:24:58 UTC","2017-09-07 20:24:58 UTC",1,1,1,"beginner"
"245","cleo40952","2023-06-17 17:58:19 UTC","2023-09-28 17:12:23 UTC",2,103.968101851852,0.0192366693666282,"beginner"
"246","cmartins","2024-01-27 16:37:35 UTC","2024-02-14 01:33:53 UTC",22,18.3724305555556,1.19744635493247,"beginner"
"247","cmbiancardi","2016-01-09 16:00:48 UTC","2017-10-29 22:11:05 UTC",72,660.257141203704,0.10904842296554,"beginner"
"248","colibrirojo","2023-01-22 00:13:17 UTC","2024-01-21 13:18:42 UTC",40,365.545428240741,0.109425523915065,"beginner"
"249","constanza_silvera","2023-10-14 17:10:14 UTC","2023-10-14 17:35:55 UTC",2,1.01783564814815,1.96495377582698,"beginner"
"250","corina35264","2023-11-27 04:04:00 UTC","2023-11-27 04:05:36 UTC",7,1.00111111111111,6.99223085460599,"beginner"
"251","cristian999","2021-09-30 17:06:31 UTC","2024-02-24 13:55:13 UTC",13,877.867152777778,0.0148086187743384,"beginner"
"252","cristiancbc","2023-01-05 22:10:05 UTC","2023-01-10 21:46:02 UTC",10,5.98329861111111,1.67131889112634,"beginner"
"253","cristina612","2021-10-23 21:05:46 UTC","2021-10-23 21:05:46 UTC",1,1,1,"beginner"
"254","crprevett","2023-02-19 02:07:09 UTC","2023-02-19 02:07:09 UTC",1,1,1,"beginner"
"255","cruzravenheart","2021-11-14 17:55:02 UTC","2023-01-14 00:17:42 UTC",139,426.265740740741,0.326087664841311,"intermediate"
"256","cuartoaescuela47","2022-06-10 13:02:41 UTC","2023-04-23 17:02:37 UTC",12,318.16662037037,0.0377160872062289,"beginner"
"257","cucumigalactic","2020-01-26 22:05:26 UTC","2020-01-26 22:05:26 UTC",1,1,1,"beginner"
"258","daedmonte","2022-09-20 13:07:44 UTC","2022-09-20 13:07:44 UTC",1,1,1,"beginner"
"259","daff1","2021-10-22 22:57:35 UTC","2021-10-22 23:21:22 UTC",2,1.0165162037037,1.96750429822264,"beginner"
"260","dafnerlz","2022-01-17 19:35:38 UTC","2022-01-17 19:35:38 UTC",1,1,1,"beginner"
"261","daiae","2022-09-01 00:54:02 UTC","2022-09-01 00:54:02 UTC",1,1,1,"beginner"
"262","daianacabrera","2023-03-08 22:11:44 UTC","2023-06-28 23:00:29 UTC",7,113.033854166667,0.0619283492685175,"beginner"
"263","dandara","2018-12-10 18:37:54 UTC","2018-12-10 18:37:54 UTC",1,1,1,"beginner"
"264","dani2024","2024-01-21 05:38:10 UTC","2024-01-21 05:38:10 UTC",1,1,1,"beginner"
"265","dani2102","2023-03-15 16:30:48 UTC","2023-03-15 16:30:48 UTC",1,1,1,"beginner"
"266","dani310883","2023-01-10 22:45:46 UTC","2023-01-14 02:23:30 UTC",2,4.1512037037037,0.481787968683782,"beginner"
"267","daniel1941","2020-04-04 21:35:15 UTC","2020-04-04 21:53:31 UTC",2,1.01268518518519,1.97494742616805,"beginner"
"268","daniel2716","2021-04-12 13:45:18 UTC","2024-02-04 01:09:07 UTC",3,1028.47487268519,0.0029169404908916,"beginner"
"269","daniel_hp","2019-12-19 12:48:09 UTC","2024-02-29 18:59:51 UTC",1596,1534.258125,1.04024216915912,"experienced"
"270","daniel_lado","2021-05-04 12:56:56 UTC","2021-05-04 12:56:56 UTC",1,1,1,"beginner"
"271","daniel_trias","2023-02-04 18:41:25 UTC","2023-05-28 19:10:10 UTC",39,114.019965277778,0.342045359380591,"beginner"
"272","daniela_a_lowe","2019-08-17 19:22:05 UTC","2024-01-06 18:14:36 UTC",177,1603.95313657407,0.110352351302519,"beginner"
"273","danielamartinezz","2020-12-28 13:12:58 UTC","2024-02-21 14:35:37 UTC",58,1151.05739583333,0.0503884517053206,"beginner"
"274","danielcopatti","2018-08-21 11:01:07 UTC","2018-08-21 11:07:59 UTC",5,1.00476851851852,4.9762705616735,"beginner"
"275","danielfernandezarena","2021-11-20 03:42:48 UTC","2021-11-20 03:42:48 UTC",1,1,1,"beginner"
"276","danielgutierrez1","2020-02-07 15:23:07 UTC","2020-02-07 15:23:07 UTC",1,1,1,"beginner"
"277","danielmarighetti1","2023-11-25 15:52:59 UTC","2023-11-25 15:52:59 UTC",1,1,1,"beginner"
"278","danielmndez","2019-01-17 20:30:39 UTC","2019-01-17 20:39:51 UTC",2,1.00638888888889,1.98730333977367,"beginner"
"279","danielmvd","2023-01-20 17:16:04 UTC","2023-02-03 02:37:28 UTC",2,14.3898611111111,0.138986747999653,"beginner"
"280","danielrmacias","2022-05-14 18:26:56 UTC","2022-07-30 16:06:48 UTC",6,77.9026851851852,0.0770191680265859,"beginner"
"281","dario226","2022-05-21 21:22:19 UTC","2022-05-21 21:45:12 UTC",9,1.0158912037037,8.85921638772743,"beginner"
"282","darth-botanicus","2017-06-08 13:47:28 UTC","2018-04-20 14:09:31 UTC",4,317.0153125,0.0126176870399596,"beginner"
"283","david_g_b","2023-03-19 21:04:12 UTC","2023-03-19 21:29:17 UTC",3,1.01741898148148,2.9486377339173,"beginner"
"284","david_hoeffer","2022-01-29 11:06:07 UTC","2022-01-31 14:03:41 UTC",6,3.12331018518518,1.92103878393502,"beginner"
"285","davidvillanueva","2020-04-22 23:43:52 UTC","2022-11-13 22:05:05 UTC",3,935.931400462963,0.00320536312652405,"beginner"
"286","daviregeloa","2022-05-21 21:02:56 UTC","2023-10-01 19:07:09 UTC",121,498.919594907407,0.242524048434009,"intermediate"
"287","dayana_perez_fornelli","2020-11-29 20:17:09 UTC","2020-11-29 20:17:09 UTC",1,1,1,"beginner"
"288","dayline","2023-10-28 00:05:55 UTC","2023-12-27 21:25:04 UTC",4,61.8882986111111,0.0646325733582513,"beginner"
"289","deborahrodriguez27","2022-05-21 17:39:59 UTC","2022-10-23 01:43:47 UTC",6,155.335972222222,0.038625953242926,"beginner"
"290","dedero","2023-10-28 13:07:35 UTC","2023-10-28 13:53:15 UTC",2,1.03171296296296,1.93852367063047,"beginner"
"291","delfi19","2021-10-23 15:50:33 UTC","2024-02-15 17:14:35 UTC",19,846.058356481481,0.0224570797681328,"beginner"
"292","denis494","2023-06-04 12:44:40 UTC","2023-06-04 12:44:40 UTC",1,1,1,"beginner"
"293","denisse60","2022-02-07 13:22:37 UTC","2022-02-07 13:22:37 UTC",1,1,1,"beginner"
"294","dgt2022","2022-10-27 17:48:47 UTC","2022-10-27 17:48:47 UTC",1,1,1,"beginner"
"295","dhagopian","2021-10-19 14:03:49 UTC","2023-11-28 02:37:31 UTC",53,770.523402777778,0.0687844130482373,"beginner"
"296","dianaszt","2022-11-05 14:44:04 UTC","2022-11-05 14:44:17 UTC",2,1.00015046296296,1.99969911934547,"beginner"
"297","dicastelli","2021-03-12 02:46:58 UTC","2023-12-26 21:26:18 UTC",207,1020.77731481481,0.202786638178331,"intermediate"
"298","diego-flores-luna","2021-07-02 00:28:24 UTC","2021-10-17 16:25:05 UTC",3,108.664363425926,0.0276079471265208,"beginner"
"299","diego013","2019-02-15 01:44:16 UTC","2019-03-11 17:20:02 UTC",7,25.649837962963,0.272906207443011,"beginner"
"300","diego1313","2020-10-10 19:16:03 UTC","2020-10-11 15:41:09 UTC",3,1.85076388888889,1.62095230948182,"beginner"
"301","diego1354","2022-09-26 20:36:01 UTC","2022-09-26 20:36:01 UTC",1,1,1,"beginner"
"302","diego1511","2022-04-18 20:26:23 UTC","2022-04-18 20:26:23 UTC",1,1,1,"beginner"
"303","diego1826","2022-12-07 22:22:50 UTC","2023-05-08 13:16:06 UTC",2,152.620324074074,0.0131044145799959,"beginner"
"304","diego1853","2023-05-20 14:58:45 UTC","2023-07-15 17:38:06 UTC",3,57.1106597222222,0.0525295980573776,"beginner"
"305","diego3322","2023-08-07 05:32:32 UTC","2023-08-07 05:33:06 UTC",3,1.00039351851852,2.99881990883217,"beginner"
"306","diego762","2020-07-13 12:06:32 UTC","2021-02-07 20:53:34 UTC",9,210.36599537037,0.0427825798753957,"beginner"
"307","diego_baccino","2020-10-31 14:16:29 UTC","2020-10-31 14:16:29 UTC",1,1,1,"beginner"
"308","diego_caballero","2020-01-04 17:16:11 UTC","2024-02-16 13:20:22 UTC",1333,1504.83623842593,0.88581067225915,"experienced"
"309","diego_rey","2024-02-13 14:19:18 UTC","2024-02-19 22:12:00 UTC",3,7.32826388888889,0.40937390430885,"beginner"
"310","diegobarboza","2022-05-07 18:31:58 UTC","2024-02-19 23:16:00 UTC",86,654.19724537037,0.131458823173906,"beginner"
"311","diegobarreto","2017-12-31 15:39:32 UTC","2023-12-18 13:50:36 UTC",3,2178.92435185185,0.00137682613783738,"beginner"
"312","diegobattiste","2021-12-16 20:48:12 UTC","2023-06-27 18:21:09 UTC",10,558.897881944444,0.0178923562301029,"beginner"
"313","diegocaben","2021-04-27 14:02:15 UTC","2024-02-04 20:23:02 UTC",5,1014.26443287037,0.00492968089776153,"beginner"
"314","diegodamotta73","2021-07-02 22:54:58 UTC","2022-10-02 18:41:46 UTC",56,457.824166666667,0.122317702028981,"beginner"
"315","diegoer","2020-04-27 13:38:00 UTC","2020-04-27 13:38:00 UTC",1,1,1,"beginner"
"316","diegoooooo","2021-09-19 13:29:16 UTC","2021-09-21 03:11:56 UTC",4,2.5712962962963,1.55563557796183,"beginner"
"317","diegoruete","2021-09-03 11:36:07 UTC","2021-09-25 21:47:03 UTC",2,23.4242592592593,0.0853815686491529,"beginner"
"318","diegoteta","2023-12-06 13:52:24 UTC","2023-12-06 19:28:04 UTC",3,1.23310185185185,2.43288905575371,"beginner"
"319","diegotin21","2023-10-17 13:51:33 UTC","2024-01-20 13:30:35 UTC",10,95.9854398148148,0.104182467875264,"beginner"
"320","diegoypatri","2021-11-21 22:49:50 UTC","2021-11-21 22:49:50 UTC",1,1,1,"beginner"
"321","diehk","2022-03-01 15:33:15 UTC","2022-03-01 15:33:15 UTC",1,1,1,"beginner"
"322","dilancorrea","2019-08-27 15:48:07 UTC","2019-08-27 15:48:07 UTC",1,1,1,"beginner"
"323","dinorath","2022-07-15 03:47:28 UTC","2023-03-31 11:12:03 UTC",34,260.308738425926,0.130614132301498,"beginner"
"324","dora155","2023-05-07 17:07:21 UTC","2023-08-26 13:55:11 UTC",4,111.866550925926,0.0357568903920946,"beginner"
"325","drobatto","2023-08-16 21:08:45 UTC","2024-02-15 15:57:06 UTC",3,183.783576388889,0.016323547832435,"beginner"
"326","drubio","2021-12-19 04:31:36 UTC","2021-12-19 04:31:36 UTC",1,1,1,"beginner"
"327","dushisole","2019-12-16 00:46:03 UTC","2020-04-23 19:45:05 UTC",5,130.79099537037,0.038228931478357,"beginner"
"328","dxnghk","2022-12-29 17:10:00 UTC","2024-02-10 20:18:23 UTC",20,409.130821759259,0.0488841195439643,"beginner"
"329","econelson","2021-05-24 18:42:27 UTC","2024-01-04 22:40:47 UTC",29,956.165509259259,0.0303294771869216,"beginner"
"330","edgardovalentin","2020-10-15 12:11:38 UTC","2024-02-15 20:07:14 UTC",17,1219.33027777778,0.0139420797710218,"beginner"
"331","edu32","2020-12-08 02:46:15 UTC","2020-12-08 02:46:15 UTC",1,1,1,"beginner"
"332","eduardo1339","2023-01-22 14:57:03 UTC","2024-01-15 11:02:44 UTC",3,358.837280092593,0.00836033535653234,"beginner"
"333","eduardo92","2018-03-19 20:21:59 UTC","2020-02-24 14:24:33 UTC",2,707.751782407407,0.0028258494711197,"beginner"
"334","eduardo_43-marchesi","2021-11-19 02:38:17 UTC","2021-11-19 02:38:17 UTC",1,1,1,"beginner"
"335","eduardo_fonseca","2021-07-23 17:39:00 UTC","2021-07-23 17:39:00 UTC",1,1,1,"beginner"
"336","eduardoflacobianco","2023-11-26 14:45:29 UTC","2023-11-26 15:17:06 UTC",2,1.02195601851852,1.95703138271968,"beginner"
"337","edward525","2022-11-18 17:32:23 UTC","2022-11-18 17:34:42 UTC",2,1.0016087962963,1.99678757554397,"beginner"
"338","el_abrazo","2021-10-22 17:13:35 UTC","2021-11-12 20:15:07 UTC",5,22.1260648148148,0.22597782487974,"beginner"
"339","el_canita_jr","2022-05-03 22:28:41 UTC","2023-11-13 11:18:26 UTC",9,559.534548611111,0.0160847976632363,"beginner"
"340","el_gira","2020-01-15 16:15:20 UTC","2020-01-15 16:15:20 UTC",1,1,1,"beginner"
"341","el_piolin","2021-06-11 15:20:26 UTC","2021-06-11 15:20:48 UTC",2,1.00025462962963,1.99949087038023,"beginner"
"342","elditaojero","2022-01-01 22:20:18 UTC","2022-01-01 22:20:18 UTC",1,1,1,"beginner"
"343","elena_26","2022-03-20 03:47:13 UTC","2024-02-20 14:17:52 UTC",840,703.437951388889,1.19413517331767,"intermediate"
"344","elenaarta","2022-02-23 17:24:04 UTC","2023-11-12 21:08:29 UTC",10,628.155844907407,0.0159196162561761,"beginner"
"345","eleocelentano","2020-07-20 02:32:48 UTC","2020-07-20 02:32:48 UTC",1,1,1,"beginner"
"346","eli29","2017-08-05 15:24:48 UTC","2021-12-12 16:44:19 UTC",10,1591.05521990741,0.00628513698008669,"beginner"
"347","eli303","2022-05-06 13:13:22 UTC","2022-05-13 21:21:08 UTC",3,8.33872685185185,0.359767150705238,"beginner"
"348","elias2633","2020-12-19 21:01:47 UTC","2022-10-16 21:13:31 UTC",71,667.008148148148,0.106445476261604,"beginner"
"349","eliasbrum","2020-08-28 12:18:19 UTC","2020-08-28 12:18:19 UTC",1,1,1,"beginner"
"350","eliaschalchal","2023-05-03 19:37:28 UTC","2023-06-16 00:22:21 UTC",7,44.1978356481481,0.158378796095942,"beginner"
"351","elisa290878","2023-04-08 11:57:34 UTC","2023-04-08 11:57:34 UTC",1,1,1,"beginner"
"352","elisafauy","2024-02-09 12:02:35 UTC","2024-02-09 12:02:35 UTC",1,1,1,"beginner"
"353","elisamorelli","2021-09-30 15:24:13 UTC","2022-08-23 00:01:00 UTC",68,327.358877314815,0.207723097530682,"intermediate"
"354","elisatel","2017-10-04 17:41:06 UTC","2017-10-04 17:41:06 UTC",1,1,1,"beginner"
"355","elistagno","2022-01-12 14:00:49 UTC","2022-01-12 14:00:49 UTC",1,1,1,"beginner"
"356","eliuy","2020-08-04 21:39:35 UTC","2022-03-02 00:39:12 UTC",56,575.124733796296,0.0973701819957454,"beginner"
"357","eliwalkeruy","2023-09-12 14:48:57 UTC","2023-12-05 19:55:44 UTC",8,85.2130439814815,0.0938823403813454,"beginner"
"358","elizabeth1741","2022-03-30 13:46:02 UTC","2022-11-03 19:08:06 UTC",46,219.223657407407,0.209831368311282,"beginner"
"359","elizabeth419","2018-12-09 21:43:03 UTC","2018-12-09 21:43:03 UTC",1,1,1,"beginner"
"360","elizabeth_carolina","2024-02-16 03:01:18 UTC","2024-02-19 00:29:02 UTC",12,3.89425925925926,3.08145893765752,"beginner"
"361","elliotwalks","2023-01-17 10:08:36 UTC","2023-01-17 10:08:36 UTC",1,1,1,"beginner"
"362","eloisarod22","2023-10-04 19:05:18 UTC","2023-11-10 14:17:38 UTC",11,37.8002314814815,0.291003508943826,"beginner"
"363","eloisasoria","2021-04-05 22:11:53 UTC","2023-02-26 00:03:29 UTC",4,692.0775,0.00577969952787079,"beginner"
"364","emilia78056","2023-10-03 11:43:44 UTC","2023-10-13 18:49:31 UTC",7,11.2956828703704,0.619705783203391,"beginner"
"365","emiliano25","2018-04-22 05:19:58 UTC","2018-04-22 05:19:58 UTC",1,1,1,"beginner"
"366","emiliasquarza","2019-06-03 14:53:03 UTC","2019-06-03 14:53:03 UTC",1,1,1,"beginner"
"367","emilihano","2022-05-07 18:14:52 UTC","2023-08-07 16:46:10 UTC",50,457.938402777778,0.109184990157428,"beginner"
"368","emmytheunis","2020-01-21 19:06:51 UTC","2020-01-22 16:30:47 UTC",6,1.89162037037037,3.17188379549181,"beginner"
"369","emvy66","2023-10-16 22:50:31 UTC","2023-10-16 22:51:31 UTC",2,1.00069444444444,1.99861207494795,"beginner"
"370","enriqueamestoy","2020-05-09 17:50:14 UTC","2020-05-09 17:50:14 UTC",1,1,1,"beginner"
"371","enriquecenoz","2022-09-30 01:52:14 UTC","2024-02-21 02:50:33 UTC",2080,510.040497685185,4.07810754134243,"experienced"
"372","enriquesalles","2023-05-07 23:48:55 UTC","2023-05-07 23:48:55 UTC",1,1,1,"beginner"
"373","enzo_17","2020-04-27 15:30:57 UTC","2024-01-29 20:25:08 UTC",11,1373.20429398148,0.00801046140636984,"beginner"
"374","erika06","2020-02-26 23:34:02 UTC","2024-02-14 21:34:57 UTC",91,1449.91730324074,0.0627622001590049,"beginner"
"375","erin1551","2019-10-26 00:23:28 UTC","2023-06-03 17:17:06 UTC",3,1317.70391203704,0.00227668748084864,"beginner"
"376","erizodemar","2020-07-26 20:23:15 UTC","2020-08-02 17:57:23 UTC",4,7.8987037037037,0.506412210161067,"beginner"
"377","ernesto160","2021-03-21 02:47:14 UTC","2021-03-21 02:47:14 UTC",1,1,1,"beginner"
"378","ernestomiq","2020-05-10 19:14:14 UTC","2020-05-10 19:14:14 UTC",1,1,1,"beginner"
"379","ernestopampin","2020-05-18 16:30:31 UTC","2024-01-21 13:37:08 UTC",36,1343.87959490741,0.0267881141557778,"beginner"
"380","escuela102","2020-09-28 14:13:06 UTC","2022-09-06 20:42:20 UTC",7,709.270300925926,0.00986929805302966,"beginner"
"381","escuelaclementeestable156","2023-07-24 15:28:44 UTC","2023-07-24 18:08:43 UTC",9,1.11109953703704,8.10008437587891,"beginner"
"382","este_canal","2022-09-16 17:50:33 UTC","2022-09-16 17:50:33 UTC",1,1,1,"beginner"
"383","estebanmartinezutec","2019-05-21 13:43:17 UTC","2021-03-29 15:53:47 UTC",22,679.090625,0.0323962652260146,"beginner"
"384","estebanrussi","2021-04-14 14:46:16 UTC","2023-02-12 16:07:28 UTC",10,670.056388888889,0.014924117083015,"beginner"
"385","etel_mastrangelo","2021-02-27 18:22:12 UTC","2021-02-27 18:22:12 UTC",1,1,1,"beginner"
"386","eugemonte","2022-10-27 18:54:59 UTC","2024-02-01 19:55:11 UTC",31,463.041805555556,0.0669485986536493,"beginner"
"387","eugeniagarcia","2023-11-08 12:25:17 UTC","2023-11-08 12:28:24 UTC",2,1.00216435185185,1.9956806449005,"beginner"
"388","eugeniapedrero","2017-07-17 21:36:21 UTC","2017-07-17 21:36:26 UTC",3,1.00005787037037,2.99982639893525,"beginner"
"389","eugeniaprieto","2017-02-10 17:38:50 UTC","2017-02-10 17:38:50 UTC",1,1,1,"beginner"
"390","eugeniia","2021-10-26 13:38:22 UTC","2023-04-13 17:32:16 UTC",7,535.162430555556,0.0130801409073751,"beginner"
"391","evekrojmal","2020-04-15 21:57:18 UTC","2021-11-02 10:01:19 UTC",191,566.502789351852,0.337156327541701,"intermediate"
"392","evestin","2018-11-18 01:38:15 UTC","2019-01-17 23:25:11 UTC",39,61.9075925925926,0.629971193624907,"beginner"
"393","fabiana3573","2023-10-31 02:34:27 UTC","2023-12-10 15:12:53 UTC",9,41.5266898148148,0.216728085964348,"beginner"
"394","fabianaalejandra","2023-09-30 23:44:53 UTC","2023-10-02 15:27:14 UTC",2,2.65440972222222,0.75346318364357,"beginner"
"395","fabio488","2022-07-11 16:11:00 UTC","2024-02-16 00:26:36 UTC",23,585.344166666667,0.0392931224222786,"beginner"
"396","fabiolarv","2019-12-29 16:53:43 UTC","2019-12-29 16:53:43 UTC",1,1,1,"beginner"
"397","facucs","2021-12-01 12:00:38 UTC","2024-02-12 01:59:07 UTC",37,803.582280092593,0.0460438226633577,"beginner"
"398","facundo_barrios","2023-11-17 13:43:30 UTC","2023-11-17 13:43:30 UTC",1,1,1,"beginner"
"399","facuviera","2023-03-16 21:54:05 UTC","2023-08-26 11:13:16 UTC",24,163.554988425926,0.146739639255146,"beginner"
"400","faustii7","2019-10-25 18:04:09 UTC","2019-10-25 18:11:06 UTC",2,1.00482638888889,1.99039358650955,"beginner"
"401","fede03araujo","2022-10-18 16:43:47 UTC","2022-10-18 17:18:00 UTC",10,1.02376157407407,9.76789933637073,"beginner"
"402","fede52","2022-06-04 00:43:12 UTC","2022-08-18 03:23:48 UTC",4,76.1115277777778,0.0525544568186671,"beginner"
"403","fede_rubio","2022-07-10 20:48:50 UTC","2022-07-10 20:48:50 UTC",1,1,1,"beginner"
"404","fedegua","2021-06-13 22:32:04 UTC","2022-05-10 11:49:07 UTC",4,331.553506944444,0.0120644177070045,"beginner"
"405","federico141","2019-04-02 18:24:36 UTC","2019-04-02 18:24:36 UTC",1,1,1,"beginner"
"406","federico287","2021-10-16 20:14:36 UTC","2023-07-19 11:01:58 UTC",12,641.616226851852,0.0187027688792708,"beginner"
"407","federico434","2023-03-16 15:04:58 UTC","2023-03-16 15:04:58 UTC",1,1,1,"beginner"
"408","federicogino","2023-12-05 16:05:58 UTC","2023-12-05 19:14:16 UTC",12,1.13076388888889,10.6122950316281,"beginner"
"409","federicosavio","2018-02-11 04:36:27 UTC","2018-02-11 04:36:27 UTC",1,1,1,"beginner"
"410","fefyhorta","2020-12-20 16:45:20 UTC","2020-12-20 18:18:18 UTC",2,1.06456018518519,1.87871012633456,"beginner"
"411","felipe_andiarena","2024-01-28 15:54:04 UTC","2024-01-28 15:54:04 UTC",1,1,1,"beginner"
"412","felipe_cordano","2021-07-04 01:18:21 UTC","2024-02-27 00:30:11 UTC",21,968.966550925926,0.0216725747446419,"beginner"
"413","felipegarcia22","2022-12-16 19:32:25 UTC","2023-01-22 01:23:16 UTC",4,37.2436458333333,0.107400870953938,"beginner"
"414","felipemontenegro","2021-01-27 17:32:13 UTC","2021-01-27 17:32:14 UTC",5,1.00001157407407,4.99994213029942,"beginner"
"415","felipesilva","2023-11-08 12:19:14 UTC","2023-11-08 12:19:14 UTC",1,1,1,"beginner"
"416","felipevictorica","2019-12-20 01:26:19 UTC","2023-02-07 09:50:08 UTC",6,1146.34987268519,0.00523400415786302,"beginner"
"417","felubalestena","2023-11-09 14:32:44 UTC","2024-02-09 20:09:31 UTC",36,93.2338773148148,0.386125741380913,"beginner"
"418","fer23","2018-02-14 21:54:34 UTC","2018-02-15 22:16:12 UTC",2,2.01502314814815,0.992544428999759,"beginner"
"419","fer444","2023-01-13 02:59:41 UTC","2023-02-24 00:27:07 UTC",2,42.8940509259259,0.0466265124609894,"beginner"
"420","ferares","2022-06-26 19:45:29 UTC","2022-08-14 15:22:20 UTC",13,49.8172569444444,0.26095374971162,"beginner"
"421","fernaa99","2020-07-29 03:15:39 UTC","2020-07-29 03:15:39 UTC",1,1,1,"beginner"
"422","fernanda197","2019-10-10 20:36:04 UTC","2019-10-10 20:36:04 UTC",1,1,1,"beginner"
"423","fernanda525","2021-10-25 20:10:08 UTC","2021-10-25 20:10:08 UTC",1,1,1,"beginner"
"424","fernandaarambarri","2022-01-12 12:57:39 UTC","2022-01-12 12:57:39 UTC",1,1,1,"beginner"
"425","fernandaspenst_","2021-12-15 19:23:53 UTC","2022-02-20 22:29:59 UTC",6,68.1292361111111,0.0880679183047741,"beginner"
"426","fernando472","2022-07-17 22:36:07 UTC","2024-02-14 02:45:47 UTC",149,577.17337962963,0.258154664193995,"intermediate"
"427","fernando_corbo","2021-04-13 13:28:13 UTC","2021-04-13 13:28:13 UTC",1,1,1,"beginner"
"428","fernando_doce_dupin","2022-04-20 23:27:54 UTC","2022-09-30 20:02:41 UTC",3,163.857488425926,0.0183085925996979,"beginner"
"429","fernando_ipar","2021-03-14 03:43:51 UTC","2022-01-15 00:05:51 UTC",13,307.848611111111,0.0422285484838778,"beginner"
"430","ferr_al","2023-11-21 16:48:46 UTC","2024-02-22 00:00:28 UTC",82,93.2997916666667,0.878887278687207,"intermediate"
"431","ffr","2021-10-24 18:24:51 UTC","2021-10-24 18:55:30 UTC",12,1.02128472222222,11.7499065039268,"beginner"
"432","fito1","2021-12-29 12:07:18 UTC","2023-12-04 01:16:37 UTC",5,705.548136574074,0.00708668869041093,"beginner"
"433","flacofabrizio","2023-09-12 17:09:45 UTC","2023-10-15 17:32:12 UTC",4,34.0155902777778,0.117593137950429,"beginner"
"434","flaviogonzalorodriguez","2024-01-25 01:20:37 UTC","2024-01-29 17:11:34 UTC",15,5.66038194444444,2.649997853011,"beginner"
"435","flaviogonzalorodriguez_18","2023-11-28 01:03:20 UTC","2023-12-10 16:31:46 UTC",7,13.6447453703704,0.513018001435229,"beginner"
"436","floragui","2022-02-07 13:15:33 UTC","2022-02-07 13:15:33 UTC",1,1,1,"beginner"
"437","florlezama","2020-05-12 19:17:30 UTC","2020-05-16 19:33:16 UTC",3,5.01094907407407,0.598688981997755,"beginner"
