"","user_login","first_record","last_record","observations","activity_time","observations_by_time","user_category"
"225","crunglo","2022-11-05 03:17:05 UTC","2022-11-07 02:29:25 UTC",11,2.96689814814815,3.70757587578997,"beginner"
"226","curupira","2023-05-31 02:21:31 UTC","2023-05-31 02:21:31 UTC",1,1,1,"beginner"
"227","cyprien-j","2020-06-14 22:43:54 UTC","2023-07-09 15:04:46 UTC",4,1120.68115740741,0.00356925783356047,"beginner"
"228","dahiana9","2023-03-18 23:42:27 UTC","2023-03-18 23:42:27 UTC",1,1,1,"beginner"
"229","damian107","2023-03-27 15:41:39 UTC","2023-03-27 15:47:27 UTC",2,1.00402777777778,1.99197676027113,"beginner"
"230","damiii","2022-10-15 18:33:11 UTC","2022-10-15 18:33:11 UTC",1,1,1,"beginner"
"231","danialdias","2020-09-24 16:06:37 UTC","2023-11-21 15:18:54 UTC",106,1153.96686342593,0.0918570570434792,"beginner"
"232","daniel6087","2023-12-14 19:56:26 UTC","2023-12-14 19:56:26 UTC",1,1,1,"beginner"
"233","danielaleiva","2020-08-06 18:35:02 UTC","2020-08-06 18:35:02 UTC",1,1,1,"beginner"
"234","danielangelloffredotognola","2018-09-22 23:09:44 UTC","2018-09-22 23:09:44 UTC",1,1,1,"beginner"
"235","danielavalo","2023-03-04 16:55:24 UTC","2023-11-30 00:10:14 UTC",3,271.301967592593,0.011057789320957,"beginner"
"236","danielbranch94","2023-01-18 13:56:45 UTC","2023-01-18 13:56:46 UTC",2,1.00001157407407,1.99997685211977,"beginner"
"237","danielgarrigues","2024-02-11 04:06:22 UTC","2024-02-22 04:02:57 UTC",36,11.9976273148148,3.00059328860355,"beginner"
"238","danielgonzalez2","2019-10-08 12:13:22 UTC","2019-10-10 17:17:30 UTC",2,3.2112037037037,0.622819411204983,"beginner"
"239","daniella21","2023-02-10 20:13:17 UTC","2023-02-10 20:13:17 UTC",1,1,1,"beginner"
"240","danielt","2017-12-12 19:09:03 UTC","2017-12-17 22:34:48 UTC",60,6.14288194444444,9.76740242489331,"beginner"
"241","danilo45","2020-03-09 19:13:53 UTC","2023-06-26 17:22:26 UTC",57,1204.92260416667,0.0473059429733428,"beginner"
"242","danilogolovchenko","2023-11-04 22:03:36 UTC","2024-01-10 17:24:14 UTC",5,67.8059953703704,0.0737397920742696,"beginner"
"243","daniloplak","2021-04-14 23:42:18 UTC","2022-09-21 22:44:27 UTC",10,525.959826388889,0.0190128589642626,"beginner"
"244","danimeneses","2020-12-10 13:50:00 UTC","2021-01-06 14:46:03 UTC",4,28.0389236111111,0.142658828686808,"beginner"
"245","danproud","2023-03-18 13:01:18 UTC","2023-03-18 13:01:18 UTC",1,1,1,"beginner"
"246","danwel","2023-11-10 02:14:54 UTC","2023-11-12 03:16:51 UTC",23,3.04302083333333,7.55827884845788,"beginner"
"247","dariocrosa","2024-02-17 13:15:18 UTC","2024-02-17 13:15:18 UTC",1,1,1,"beginner"
"248","david3366","2020-08-02 17:34:33 UTC","2020-08-02 17:34:33 UTC",1,1,1,"beginner"
"249","david_barros_cardona","2022-12-26 11:11:10 UTC","2022-12-26 11:11:10 UTC",3,1,3,"beginner"
"250","davidacunhamorales","2020-03-09 02:08:37 UTC","2020-03-09 02:08:37 UTC",1,1,1,"beginner"
"251","davidroche","2023-11-18 23:44:05 UTC","2023-11-18 23:44:11 UTC",18,1.00006944444444,17.9987500867995,"beginner"
"252","dbrindl","2020-02-17 13:28:30 UTC","2020-02-18 20:49:13 UTC",2,2.30605324074074,0.867282664886596,"beginner"
"253","defaultuser","2022-11-13 18:14:13 UTC","2022-11-13 18:14:13 UTC",1,1,1,"beginner"
"254","deisefermino","2023-10-28 21:00:26 UTC","2023-10-28 21:00:26 UTC",1,1,1,"beginner"
"255","delfinaymarysol1","2022-03-18 22:23:17 UTC","2022-03-18 22:23:17 UTC",1,1,1,"beginner"
"256","delfor","2022-10-23 12:06:58 UTC","2022-10-23 12:06:58 UTC",1,1,1,"beginner"
"257","denisko","2023-05-01 07:32:14 UTC","2023-05-01 07:32:14 UTC",1,1,1,"beginner"
"258","denissedelcampo","2023-10-29 08:59:40 UTC","2023-10-29 09:04:58 UTC",4,1.00368055555556,3.98533176503148,"beginner"
"259","dermochelys","2022-06-16 15:59:09 UTC","2023-10-03 19:01:00 UTC",20,475.126284722222,0.042094071919622,"beginner"
"260","desertbrooks","2024-01-05 15:35:46 UTC","2024-01-05 19:13:17 UTC",13,1.15105324074074,11.2940040824124,"beginner"
"261","dianafr","2018-09-04 01:25:10 UTC","2022-05-04 06:01:46 UTC",92,1339.19208333333,0.0686981360963591,"beginner"
"262","diane30","2017-01-03 15:18:09 UTC","2017-01-03 15:18:09 UTC",1,1,1,"beginner"
"263","diego_v","2020-03-29 17:57:22 UTC","2024-01-03 14:04:53 UTC",163,1375.83855324074,0.118473202844955,"beginner"
"264","diegoalmendras","2019-11-11 17:40:24 UTC","2019-12-02 16:08:11 UTC",55,21.9359606481481,2.50729844396594,"beginner"
"265","diegoarosa","2020-05-04 16:40:30 UTC","2020-05-04 16:40:30 UTC",1,1,1,"beginner"
"266","diegopagua","2021-01-02 15:52:02 UTC","2021-01-02 15:52:02 UTC",1,1,1,"beginner"
"267","diegopatino","2019-11-23 13:43:26 UTC","2019-11-23 13:46:55 UTC",6,1.00241898148148,5.98552113521689,"beginner"
"268","dikdik","2023-02-13 22:59:25 UTC","2023-02-13 23:01:18 UTC",2,1.00130787037037,1.99738767584063,"beginner"
"269","diogoprov","2019-01-09 13:55:35 UTC","2019-01-09 13:55:35 UTC",1,1,1,"beginner"
"270","dmartell75","2016-12-27 18:20:00 UTC","2018-09-06 01:38:07 UTC",4,618.304247685185,0.006469307003753,"beginner"
"271","dr_calamardo","2019-08-20 00:44:52 UTC","2019-08-23 19:05:24 UTC",3,4.76425925925926,0.629688653943328,"beginner"
"272","dragonajuli","2019-04-10 19:24:10 UTC","2019-04-21 19:23:02 UTC",5,11.999212962963,0.416693996134006,"beginner"
"273","drbmh","2020-02-28 21:29:41 UTC","2020-02-28 21:38:17 UTC",2,1.00597222222222,1.98812646693359,"beginner"
"274","drffederico","2021-07-20 01:51:02 UTC","2021-07-20 02:04:38 UTC",3,1.00944444444444,2.97193175564117,"beginner"
"275","droserasprout","2023-06-30 19:25:10 UTC","2023-10-06 17:55:39 UTC",3,98.9378356481482,0.030322070220627,"beginner"
"276","drtupps","2017-04-02 01:40:37 UTC","2017-04-02 01:40:37 UTC",1,1,1,"beginner"
"277","e-soriano-vargas","2018-05-07 03:59:48 UTC","2023-05-22 07:15:29 UTC",17,1842.1358912037,0.0092284179908637,"beginner"
"278","e_volitans","2021-11-04 00:05:16 UTC","2021-11-04 00:05:16 UTC",1,1,1,"beginner"
"279","eamy-anabell","2024-02-12 23:50:53 UTC","2024-02-12 23:50:53 UTC",1,1,1,"beginner"
"280","ebworld","2023-12-03 21:29:36 UTC","2023-12-03 21:32:26 UTC",5,1.00196759259259,4.99018135612799,"beginner"
"281","ecoturismo","2022-06-08 21:09:39 UTC","2022-11-14 11:27:17 UTC",3,159.595578703704,0.0187975132166389,"beginner"
"282","edgar312","2023-02-12 23:16:06 UTC","2023-02-12 23:16:06 UTC",1,1,1,"beginner"
"283","edgardo_bevilacqua","2021-03-24 03:49:53 UTC","2021-05-12 15:52:51 UTC",2,50.5020601851852,0.039602344788831,"beginner"
"284","edu_bal","2020-01-26 21:49:47 UTC","2020-01-27 00:18:35 UTC",5,1.10333333333333,4.53172205438066,"beginner"
"285","eduardo2","2019-12-28 06:13:50 UTC","2023-01-21 14:02:47 UTC",3,1121.32565972222,0.00267540475328387,"beginner"
"286","eduardodios","2023-05-07 04:15:41 UTC","2023-05-07 04:18:03 UTC",2,1.00164351851852,1.99671835640498,"beginner"
"287","efpolcuch","2022-06-12 20:07:38 UTC","2023-09-23 18:14:31 UTC",5,468.921446759259,0.0106627667268266,"beginner"
"288","eidiu","2023-12-15 22:27:14 UTC","2023-12-15 22:27:14 UTC",1,1,1,"beginner"
"289","el-markos","2018-03-28 19:48:04 UTC","2018-03-29 01:21:12 UTC",3,1.23134259259259,2.43636500357183,"beginner"
"290","ela_28","2023-09-03 23:03:15 UTC","2023-09-08 18:34:19 UTC",2,5.81324074074074,0.344042177022442,"beginner"
"291","elbeltrocco","2019-06-25 12:28:45 UTC","2023-05-20 14:27:36 UTC",16,1426.08253472222,0.0112195469830339,"beginner"
"292","elidapeirano","2023-03-21 01:19:23 UTC","2023-03-21 01:19:23 UTC",1,1,1,"beginner"
"293","elo_gimenez_iros","2020-05-01 03:33:16 UTC","2023-03-23 23:13:23 UTC",6,1057.81952546296,0.00567204504697912,"beginner"
"294","elviejolui","2024-02-09 22:39:23 UTC","2024-02-09 22:39:23 UTC",1,1,1,"beginner"
"295","emersonar","2023-03-24 16:51:32 UTC","2023-03-24 16:51:32 UTC",1,1,1,"beginner"
"296","emilia_tauber","2021-12-17 23:36:56 UTC","2022-02-08 22:07:27 UTC",3,53.9378587962963,0.055619560489598,"beginner"
"297","emilialongoihlenfeld","2019-03-11 01:54:58 UTC","2020-08-23 19:23:12 UTC",5,532.727939814815,0.00938565377618092,"beginner"
"298","enri_fabian","2021-11-13 10:23:42 UTC","2021-11-13 10:26:54 UTC",3,1.00222222222222,2.99334811529934,"beginner"
"299","erica777","2023-04-20 23:11:42 UTC","2023-11-08 21:12:53 UTC",7,202.917488425926,0.0344967802149558,"beginner"
"300","erick357","2023-10-01 00:13:07 UTC","2023-10-01 00:13:07 UTC",1,1,1,"beginner"
"301","ericoid","2023-12-22 06:44:43 UTC","2023-12-22 16:19:01 UTC",13,1.39881944444444,9.2935511095666,"beginner"
"302","erikthuesen","2019-10-14 00:25:31 UTC","2019-10-14 00:25:31 UTC",2,1,2,"beginner"
"303","ernesto1979","2020-12-27 22:33:36 UTC","2021-01-20 15:38:33 UTC",2,24.7117708333333,0.0809330910960954,"beginner"
"304","ernstgallegos","2023-06-06 20:38:56 UTC","2023-06-06 20:38:56 UTC",1,1,1,"beginner"
"305","escuela228","2022-07-25 22:42:46 UTC","2022-07-25 22:42:46 UTC",1,1,1,"beginner"
"306","esoojins","2019-01-09 19:54:56 UTC","2019-01-09 19:57:37 UTC",2,1.00186342592593,1.99628007994362,"beginner"
"307","estebancalvache","2023-04-12 22:11:52 UTC","2023-04-12 22:11:52 UTC",1,1,1,"beginner"
"308","estela72","2022-02-15 20:36:08 UTC","2022-02-15 20:36:08 UTC",1,1,1,"beginner"
"309","esterru","2023-12-26 13:48:24 UTC","2023-12-29 23:27:51 UTC",13,4.40239583333333,2.95293755767456,"beginner"
"310","estrella_montalibet","2021-01-27 23:02:00 UTC","2021-01-27 23:02:00 UTC",1,1,1,"beginner"
"311","eugenia47","2020-08-13 18:07:15 UTC","2022-11-23 03:56:55 UTC",19,832.409490740741,0.0228253043860569,"beginner"
"312","eugeniasoria","2023-03-05 23:17:43 UTC","2023-12-24 15:25:10 UTC",26,294.671840277778,0.0882337449533373,"beginner"
"313","eugerozan","2024-02-13 12:59:56 UTC","2024-02-13 12:59:56 UTC",1,1,1,"beginner"
"314","evanoco","2023-06-01 14:42:02 UTC","2023-06-01 20:41:13 UTC",13,1.24943287037037,10.4047206602996,"beginner"
"315","ezequielvera","2017-10-15 12:13:27 UTC","2021-08-04 18:31:09 UTC",14,1390.26229166667,0.0100700422387322,"beginner"
"316","fabianorosafotos","2023-02-11 02:29:22 UTC","2023-02-11 16:27:53 UTC",3,1.58230324074074,1.89597033157537,"beginner"
"317","fabio_mayer","2021-09-26 20:46:16 UTC","2021-09-26 21:00:20 UTC",9,1.00976851851852,8.91293384072257,"beginner"
"318","fabio_olmos","2022-02-10 18:13:11 UTC","2022-02-10 18:13:12 UTC",2,1.00001157407407,1.99997685211977,"beginner"
"319","facucava","2020-07-06 23:35:39 UTC","2020-07-07 01:28:52 UTC",2,1.07862268518519,1.85421651840803,"beginner"
"320","facundo_el_propi_punteroi","2021-07-06 18:13:42 UTC","2021-07-06 18:25:27 UTC",3,1.00815972222222,2.97571895987601,"beginner"
"321","fanfont","2023-02-13 04:56:17 UTC","2023-02-13 04:56:17 UTC",1,1,1,"beginner"
"322","fanoch","2022-01-20 22:03:57 UTC","2022-01-20 22:03:57 UTC",1,1,1,"beginner"
"323","fattigatti","2019-03-05 15:05:00 UTC","2019-03-05 15:05:00 UTC",1,1,1,"beginner"
"324","fefyh","2021-12-25 15:00:17 UTC","2023-06-01 00:08:21 UTC",2,523.380601851852,0.00382131090247422,"beginner"
"325","feitosamlb","2023-03-07 11:11:15 UTC","2023-03-07 11:11:15 UTC",1,1,1,"beginner"
"326","felipemarin","2023-09-29 22:17:34 UTC","2024-01-10 23:40:09 UTC",10,104.057349537037,0.0961008525057686,"beginner"
"327","fernandadiamant","2023-10-23 01:29:43 UTC","2023-10-23 03:23:13 UTC",2,1.07881944444444,1.85387833923399,"beginner"
"328","fernandolapitz","2019-12-24 21:42:55 UTC","2019-12-24 23:54:26 UTC",3,1.09133101851852,2.74893680202777,"beginner"
"329","ffalco","2022-12-12 14:45:50 UTC","2022-12-12 14:45:50 UTC",1,1,1,"beginner"
"330","fhingue","2023-02-16 01:22:20 UTC","2024-02-09 13:59:30 UTC",3,359.525810185185,0.00834432442681863,"beginner"
"331","fidel_missio","2023-07-07 16:37:06 UTC","2023-07-07 16:37:06 UTC",1,1,1,"beginner"
"332","fiorellacr","2024-02-14 16:48:39 UTC","2024-02-18 18:28:36 UTC",10,5.06940972222222,1.97261625079624,"beginner"
"333","flo_grattarola","2018-04-03 17:04:51 UTC","2024-01-19 10:18:40 UTC",1100,2117.71792824074,0.519427061239363,"intermediate"
"334","flongo","2019-03-17 17:24:29 UTC","2019-03-17 17:26:11 UTC",2,1.00118055555556,1.9976416730249,"beginner"
"335","flor111","2021-12-19 19:35:17 UTC","2021-12-19 19:35:17 UTC",1,1,1,"beginner"
"336","florencia90","2022-05-06 13:22:42 UTC","2022-05-06 13:33:39 UTC",3,1.00760416666667,2.97735966091182,"beginner"
"337","flores_em_urano","2023-02-06 19:08:28 UTC","2023-02-06 19:26:49 UTC",3,1.01274305555556,2.96225185997874,"beginner"
"338","flwildbeauty","2023-02-07 19:44:04 UTC","2023-02-07 19:52:49 UTC",3,1.00607638888889,2.98188093183779,"beginner"
"339","fmiudo","2023-09-11 23:16:47 UTC","2023-09-11 23:17:00 UTC",13,1.00015046296296,12.9980442757455,"beginner"
"340","fmsp","2020-08-30 21:44:04 UTC","2020-09-19 14:46:06 UTC",3,20.7097453703704,0.144859337782691,"beginner"
"341","fontotita","2023-02-02 20:57:01 UTC","2023-02-02 20:57:01 UTC",1,1,1,"beginner"
"342","fontoto","2020-03-26 01:37:54 UTC","2023-02-02 20:54:29 UTC",2,1044.80318287037,0.00191423612867012,"beginner"
"343","fpuyalejandrabrussone","2023-06-05 15:21:56 UTC","2023-06-11 16:20:18 UTC",3,7.04053240740741,0.426104139062505,"beginner"
"344","fpuyalfonsinamenditeguy","2023-06-09 18:32:37 UTC","2023-06-09 18:32:37 UTC",1,1,1,"beginner"
"345","fpuymaximilianoabot","2023-06-06 00:09:20 UTC","2023-06-06 00:09:20 UTC",1,1,1,"beginner"
"346","francihahn","2020-02-11 23:42:22 UTC","2020-02-11 23:42:22 UTC",1,1,1,"beginner"
"347","franciscoprado","2019-01-29 22:47:32 UTC","2021-05-17 17:31:49 UTC",2,839.780752314815,0.00238157399355379,"beginner"
"348","franco_zoppolo","2023-01-03 17:05:44 UTC","2023-05-22 05:59:58 UTC",5,139.537662037037,0.0358326198605282,"beginner"
"349","francoballetto","2018-08-18 15:29:43 UTC","2018-08-22 14:37:11 UTC",4,4.96351851851852,0.805879938812819,"beginner"
"350","francoprimavesi","2022-02-23 23:03:53 UTC","2022-02-25 12:15:24 UTC",3,2.54966435185185,1.17662546359134,"beginner"
"351","frangtaboas","2020-02-23 01:29:11 UTC","2020-02-23 01:29:15 UTC",5,1.0000462962963,4.99976852923476,"beginner"
"352","fransustaita","2021-06-24 15:25:44 UTC","2024-01-24 19:51:04 UTC",9,945.184259259259,0.00952195290159963,"beginner"
"353","fredbed18","2023-07-23 03:44:50 UTC","2023-08-02 17:55:32 UTC",13,11.5907638888889,1.12158267777864,"beginner"
"354","frederike8","2023-10-22 11:21:59 UTC","2023-10-22 11:21:59 UTC",1,1,1,"beginner"
"355","fvaldesp_tutor","2019-05-28 19:14:47 UTC","2023-06-16 21:50:43 UTC",11,1481.10828703704,0.0074268708751914,"beginner"
"356","fwyler","2022-12-30 11:08:46 UTC","2023-01-25 21:49:44 UTC",11,27.4451157407407,0.400799912957595,"beginner"
"357","gabipz","2023-08-22 01:51:27 UTC","2023-08-23 17:49:11 UTC",3,2.66509259259259,1.12566445471285,"beginner"
"358","gabo33","2022-11-19 19:46:03 UTC","2022-11-19 19:46:03 UTC",1,1,1,"beginner"
"359","gabriel_arenares","2023-01-31 22:41:24 UTC","2023-01-31 22:41:24 UTC",1,1,1,"beginner"
"360","gabriel_moulatlet","2017-09-27 11:51:49 UTC","2017-09-27 11:51:49 UTC",1,1,1,"beginner"
"361","gabrielamuoz","2023-02-18 15:29:28 UTC","2023-03-28 11:49:29 UTC",3,38.8472337962963,0.0772255758474628,"beginner"
"362","gabrielhgs","2022-02-05 18:41:34 UTC","2022-02-05 18:41:34 UTC",1,1,1,"beginner"
"363","gabrielvitoi","2023-03-21 23:06:21 UTC","2023-03-21 23:10:25 UTC",3,1.00282407407407,2.99155163658188,"beginner"
"364","gaby124","2021-11-14 07:50:10 UTC","2021-11-14 07:53:06 UTC",3,1.00203703703704,2.99390131214193,"beginner"
"365","gantproductions","2014-04-27 02:17:25 UTC","2022-02-01 15:06:21 UTC",39,2838.53398148148,0.0137394867401394,"beginner"
"366","gatorpig","2023-01-04 16:05:01 UTC","2023-01-20 02:43:43 UTC",9,16.4435416666667,0.547327344828897,"beginner"
"367","gene70","2023-02-14 22:06:53 UTC","2023-02-15 21:57:51 UTC",10,1.99372685185185,5.01573221563004,"beginner"
"368","geo_nadia1988","2024-01-17 13:12:13 UTC","2024-01-17 13:12:13 UTC",1,1,1,"beginner"
"369","geopro777","2017-01-16 00:22:26 UTC","2017-01-16 00:22:26 UTC",1,1,1,"beginner"
"370","gerardomarteau","2020-01-23 16:26:25 UTC","2023-04-19 17:40:31 UTC",6,1183.05145833333,0.00507163061905415,"beginner"
"371","german100","2022-01-18 19:19:49 UTC","2022-01-18 19:19:49 UTC",1,1,1,"beginner"
"372","germanio","2023-02-15 17:51:48 UTC","2023-02-18 15:23:17 UTC",16,3.89686342592593,4.10586624451645,"beginner"
"373","gillette","2022-12-12 22:53:05 UTC","2022-12-16 04:59:43 UTC",3,4.25460648148148,0.705118090958057,"beginner"
"374","gisel13","2023-04-07 21:32:18 UTC","2023-04-07 21:32:18 UTC",1,1,1,"beginner"
"375","giuliano_mb","2020-10-11 13:09:27 UTC","2020-10-11 13:09:27 UTC",1,1,1,"beginner"
"376","gnandanpai","2022-12-24 17:33:22 UTC","2022-12-24 17:33:24 UTC",7,1.00002314814815,6.99983796671373,"beginner"
"377","goldbug","2023-10-22 17:09:56 UTC","2023-11-24 16:07:02 UTC",6,33.9563194444444,0.176697595562927,"beginner"
"378","goncrisdi","2018-12-04 03:48:02 UTC","2022-09-15 14:25:43 UTC",107,1382.44283564815,0.0773992220443848,"beginner"
"379","gonsaro","2019-05-02 03:19:08 UTC","2020-05-30 02:07:47 UTC",13,394.950451388889,0.0329155213123165,"beginner"
"380","gonzalobravopatagonia","2023-06-19 23:48:38 UTC","2023-12-19 18:58:54 UTC",85,183.798796296296,0.462462223435752,"intermediate"
"381","gonzalomios","2018-04-29 00:31:25 UTC","2018-04-29 00:36:37 UTC",4,1.00361111111111,3.98560752836978,"beginner"
"382","gonzdan","2022-12-08 17:52:23 UTC","2022-12-19 14:06:38 UTC",9,11.8432291666667,0.759927877215357,"beginner"
"383","greenwarlock","2019-03-05 11:23:49 UTC","2023-03-14 03:25:00 UTC",3,1470.66748842593,0.00203989006598013,"beginner"
"384","greg842","2023-03-13 02:05:20 UTC","2023-03-25 16:24:39 UTC",6,13.5967476851852,0.441281999116415,"beginner"
"385","guille","2012-06-04 14:07:53 UTC","2020-02-01 22:14:23 UTC",27,2799.33784722222,0.00964513805534121,"beginner"
"386","guillemoreno","2024-01-25 14:38:19 UTC","2024-02-01 22:29:41 UTC",2,8.32733796296296,0.240172790980177,"beginner"
"387","guillenotario","2024-01-01 15:53:13 UTC","2024-01-01 23:26:46 UTC",3,1.31496527777778,2.28142906181511,"beginner"
"388","guillermo126","2020-07-29 19:42:41 UTC","2020-07-29 19:42:41 UTC",1,1,1,"beginner"
"389","guillermo171","2020-08-05 19:12:46 UTC","2020-08-05 19:21:20 UTC",2,1.00594907407407,1.98817221621373,"beginner"
"390","gusano1","2022-02-07 16:04:54 UTC","2023-07-30 23:34:10 UTC",6,539.311990740741,0.0111252857400019,"beginner"
"391","gusgub","2023-01-20 11:56:29 UTC","2023-03-08 12:01:47 UTC",29,48.0036805555556,0.60412034378151,"beginner"
"392","gusplucenio","2023-12-18 22:14:54 UTC","2023-12-18 22:14:54 UTC",1,1,1,"beginner"
"393","gussoni","2021-04-19 21:24:01 UTC","2021-04-19 21:24:01 UTC",1,1,1,"beginner"
"394","gustavo606","2022-05-14 18:32:01 UTC","2022-05-14 18:32:01 UTC",1,1,1,"beginner"
"395","gustavopuente","2020-07-22 00:28:53 UTC","2023-04-07 20:10:13 UTC",6,990.82037037037,0.00605558805553946,"beginner"
"396","guyrufray","2022-11-15 22:59:41 UTC","2022-11-22 18:00:07 UTC",2,7.79196759259259,0.256674578819,"beginner"
"397","guzman_fernando","2021-10-29 12:37:21 UTC","2023-02-22 12:36:26 UTC",3,481.999363425926,0.00622407461013388,"beginner"
"398","haley_heine","2023-04-25 23:46:35 UTC","2023-04-25 23:46:35 UTC",1,1,1,"beginner"
"399","hchavez","2020-05-09 09:06:56 UTC","2020-05-09 09:06:59 UTC",4,1.00003472222222,3.99986111593347,"beginner"
"400","heathrawr","2023-10-26 23:03:25 UTC","2023-10-26 23:10:36 UTC",10,1.00498842592593,9.950363349495,"beginner"
"401","hector_de_la_quintana","2021-07-25 17:04:58 UTC","2021-07-25 17:04:58 UTC",1,1,1,"beginner"
"402","hernntolosa","2022-01-12 01:37:45 UTC","2022-05-15 19:34:02 UTC",2,124.747418981481,0.0160323958309462,"beginner"
"403","hesse96","2022-04-28 18:47:57 UTC","2022-05-01 13:43:59 UTC",2,3.78891203703704,0.527856012609894,"beginner"
"404","hoguewoman","2022-11-27 23:42:58 UTC","2022-12-03 19:26:47 UTC",3,6.82209490740741,0.439747620154421,"beginner"
"405","hoiman01","2021-04-19 14:03:34 UTC","2021-04-19 14:07:30 UTC",3,1.00273148148148,2.99182787755667,"beginner"
"406","hoppyacre","2018-12-20 12:16:56 UTC","2018-12-29 23:34:47 UTC",4,10.4707291666667,0.382017330057004,"beginner"
"407","https_lixmi","2022-07-29 12:55:55 UTC","2022-07-29 12:55:55 UTC",1,1,1,"beginner"
"408","hugo121","2019-12-14 20:31:03 UTC","2019-12-14 21:11:09 UTC",2,1.02784722222222,1.94581447199514,"beginner"
"409","hugo287","2022-12-08 00:32:19 UTC","2022-12-08 00:32:19 UTC",1,1,1,"beginner"
"410","hugoalbertovalderrey","2021-04-18 22:42:26 UTC","2021-04-18 22:42:26 UTC",1,1,1,"beginner"
"411","hugofleitas","2019-03-04 01:28:25 UTC","2019-11-23 22:57:35 UTC",5,265.89525462963,0.0188043972690095,"beginner"
"412","hugoinnatura","2023-11-28 20:41:34 UTC","2023-11-28 21:12:09 UTC",2,1.02123842592593,1.95840652802176,"beginner"
"413","iancuello","2023-03-30 00:23:42 UTC","2023-03-30 00:23:42 UTC",1,1,1,"beginner"
"414","igmi","2019-04-05 18:00:41 UTC","2022-08-18 18:17:29 UTC",9,1232.01166666667,0.00730512562786878,"beginner"
"415","ignacio171","2021-11-20 12:23:29 UTC","2021-11-20 12:23:29 UTC",1,1,1,"beginner"
"416","ignacio201","2022-07-17 16:45:56 UTC","2022-07-17 16:45:56 UTC",1,1,1,"beginner"
"417","ignaciokravich","2020-04-01 18:31:32 UTC","2020-05-02 14:30:09 UTC",4,31.8323726851852,0.125658242304433,"beginner"
"418","ilexnz","2023-11-25 16:01:28 UTC","2023-12-01 14:18:48 UTC",5,6.9287037037037,0.721635707603902,"beginner"
"419","illordrolli","2022-12-29 15:22:54 UTC","2022-12-29 15:22:54 UTC",1,1,1,"beginner"
"420","indiodaniel","2022-11-07 11:55:44 UTC","2022-11-07 11:55:44 UTC",1,1,1,"beginner"
"421","ines280","2023-07-06 00:25:18 UTC","2023-07-20 19:11:38 UTC",6,15.7821759259259,0.380175713929509,"beginner"
"422","iris","2011-07-18 19:43:31 UTC","2012-09-13 00:51:16 UTC",6,423.213715277778,0.0141772342988976,"beginner"
"423","isadoralhahn","2021-09-24 16:34:37 UTC","2021-09-24 16:34:37 UTC",1,1,1,"beginner"
"424","ismael95","2021-05-04 20:32:40 UTC","2021-05-08 03:07:11 UTC",2,4.27396990740741,0.467949013055453,"beginner"
"425","israel127","2020-06-21 22:40:02 UTC","2020-06-21 22:56:37 UTC",2,1.0115162037037,1.97722981863951,"beginner"
"426","ivanlfm","2022-06-19 02:40:06 UTC","2023-03-17 00:18:24 UTC",2,271.901597222222,0.00735560224887323,"beginner"
"427","ivanmotions","2023-09-04 16:32:31 UTC","2023-09-04 16:32:31 UTC",1,1,1,"beginner"
"428","iznob","2018-09-13 20:11:18 UTC","2018-09-13 20:11:18 UTC",1,1,1,"beginner"
"429","j_pablo","2021-11-17 20:38:12 UTC","2021-11-17 20:38:12 UTC",1,1,1,"beginner"
"430","jac_serrano","2021-12-27 04:26:53 UTC","2021-12-27 04:26:53 UTC",1,1,1,"beginner"
"431","jacanteros","2018-02-19 04:00:05 UTC","2021-03-09 21:27:48 UTC",18,1115.72758101852,0.0161329703650135,"beginner"
"432","jacobgorneau","2023-03-04 20:10:17 UTC","2023-03-17 03:07:52 UTC",68,13.2899884259259,5.11663350039843,"beginner"
"433","jacquescousteau2","2023-10-06 17:13:39 UTC","2024-01-31 13:16:11 UTC",233,117.835092592593,1.97733964367969,"intermediate"
"434","jadachi","2023-05-23 19:24:57 UTC","2023-05-23 19:24:57 UTC",1,1,1,"beginner"
"435","jaetm","2023-02-21 05:29:12 UTC","2023-02-21 05:29:12 UTC",1,1,1,"beginner"
"436","jahp","2023-11-23 22:54:07 UTC","2023-11-23 22:54:07 UTC",1,1,1,"beginner"
"437","janelle_g","2020-02-06 18:00:26 UTC","2020-02-06 18:00:26 UTC",1,1,1,"beginner"
"438","janicemclaughlin","2022-05-04 17:17:02 UTC","2022-05-04 17:31:28 UTC",2,1.01002314814815,1.98015263676575,"beginner"
"439","javguigon","2020-04-09 01:39:42 UTC","2021-05-22 22:45:39 UTC",219,409.879131944444,0.534303854312065,"intermediate"
"440","javier106","2018-06-01 22:20:55 UTC","2024-02-21 23:24:44 UTC",234,2092.04431712963,0.111852315022206,"beginner"
"441","jazmin224","2023-03-11 02:23:26 UTC","2023-10-13 19:00:32 UTC",2,217.692430555556,0.00918727396674271,"beginner"
"442","jbar82","2018-11-08 13:28:46 UTC","2019-09-09 13:43:51 UTC",13,306.010474537037,0.042482205943008,"beginner"
"443","jbb-bender","2023-01-29 20:03:23 UTC","2023-01-29 20:09:47 UTC",3,1.00444444444444,2.98672566371681,"beginner"
"444","jbreinbauer","2019-11-10 00:01:27 UTC","2019-11-10 00:01:27 UTC",1,1,1,"beginner"
"445","jcmombach","2020-03-02 20:03:35 UTC","2022-12-29 12:45:39 UTC",2,1032.69587962963,0.00193667858994198,"beginner"
